,ID,SMILES
2118,pubchem:5637,C1=CC=C(C(=C1)N)SC(=C(C#N)C(=C(N)SC2=CC=CC=C2N)C#N)N
2119,pubchem:5640,CC1=C(N(C(=O)N(C1=O)C)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
2120,pubchem:5641,CCOC(=O)N
2121,pubchem:5642,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)OP(=O)(O)O
2122,pubchem:5643,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)OP(=O)(O)O)O
2123,pubchem:5644,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O
2124,pubchem:5645,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
2125,pubchem:5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O
2126,pubchem:5647,CC(C)C(C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N
2127,pubchem:5648,CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC
2128,pubchem:5649,CC1C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)OC(C(=O)NC(C(=O)O1)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C
2129,pubchem:5650,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O
2130,pubchem:5651,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
2131,pubchem:5652,CCCCC(C=C(C)C=CC=CC(=O)N1CCCC1=O)O
2132,pubchem:5653,C#CC(C=CCCCCCCCCCCCCCCCCC=CCCCCCCCCCCCCCCCC=CC(C#C)O)O
2133,pubchem:5654,CCOC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC=C3NC2=O)C
2134,pubchem:5655,C1CCC2=C(C1)C=C(N2)C=C3C4=C(C=CC(=C4)Br)NC3=O
2135,pubchem:5656,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
2136,pubchem:5659,CCCCCC1C(O1)CC=CCCCCCCCC(=O)OC
2137,pubchem:5660,CC1=CC2C(CC1)(C3(C(CC(C34CO4)O2)O)C)CO
2138,pubchem:5661,CC(=CC1N2C3C(CC(OO1)(C)C)N4C(=O)C5CCCN5C(=O)C4(C(C3C6=C2C=C(C=C6)OC)O)O)C
2139,pubchem:5662,C1CCC(C(C1)N2CCC(CC2)C3=CC=CC=C3)O
2140,pubchem:5663,COC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC4=C(C=C3)NC(=O)CC4)OC
2141,pubchem:5664,CC1CCC=CC=C(CC(=CCC(C(C=CC=CC(=O)NC1)C)OC2CC(C(C(O2)C)NC)O)C)C
2142,pubchem:5665,C=CC(CCC(=O)O)N
2143,pubchem:5666,CCOC1=CC=CC=C1OCC2CNCCO2
2144,pubchem:5667,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)C(=O)OC)CC)OC)C(=O)OC)O
2145,pubchem:5668,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O
2146,pubchem:5669,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(CC(=O)OC)C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)O
2147,pubchem:5670,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(CC(=O)OC)C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)O
2148,pubchem:5672,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
2149,pubchem:5673,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
2150,pubchem:5674,CC1C=CC(=O)NCC=CC(=CC(CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)OC1C(C)C)O)C
2151,pubchem:5675,CC(=CCC1=C(C(=C(C(=C1OC)CC=C(C)C)O)C(=O)C2=CC=C(C=C2)O)O)C
2152,pubchem:5676,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)(C)CCCC(C)(C)CCCC(C)C)C)OC(=O)CCC(=O)O)C
2153,pubchem:5677,C1C(C(C(C(C1(CO)O)O)O)O)NC(CO)CO
2154,pubchem:5678,COC(=O)C(=C1C(=O)C(C(=O)O1)C2=CC=CC=C2)C3=CC=CC=C3
2155,pubchem:5679,C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)NCCCCN
2156,pubchem:5680,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCN
2157,pubchem:5681,C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCCCN
2158,pubchem:5682,CS(=O)CCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCS(=O)C)CC6=CC=CC=C6
2159,pubchem:5683,CC(CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)O)O
2160,pubchem:5684,COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4
2161,pubchem:5685,COC1=C(C(=CC=C1)OC)OCCNCC2COC3=CC=CC=C3O2
2162,pubchem:5686,CC(C)C1C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)N1)CC3=CC=CC=C3)CCCCCC(=O)C4CO4
2163,pubchem:5687,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)O)OC
2164,pubchem:5688,CC12CCC3C(C1CCC2(C#C)O)CCC4C3(CC5=CN6C7=CC=CC=C7N=C6N=C5C4)C
2165,pubchem:5689,CC1=C(C2=C3N1C(COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC=CC6=CC=CC=C65
2166,pubchem:5690,CC1=C(C2=C3N1C(COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC6=CC=CC=C6C=C5
2167,pubchem:5691,CC(=O)OC1CC2(C(CCC2=O)C3=C1C4(C(OC(=O)C5=COC(=C54)C3=O)COC)C)C
2168,pubchem:5692,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)O)[NH2+]CC6=CC=C(C=C6)C[NH2+]C7C(OC(CC7O)OC8CC(CC9=C8C(=C1C(=C9O)C(=O)C2=C(C1=O)C(=CC=C2)OC)O)(C(=O)C)O)C
2169,pubchem:5693,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)O)NCC6=CC=C(C=C6)CNC7C(OC(CC7O)OC8CC(CC9=C8C(=C1C(=C9O)C(=O)C2=C(C1=O)C(=CC=C2)OC)O)(C(=O)C)O)C
2170,pubchem:5695,C1=CC(=C2C=C(C=C(C2=C1NC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]
2171,pubchem:5696,C1=CC(=C2C=C(C=C(C2=C1NC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O
2172,pubchem:5697,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC(=O)NCCN
2173,pubchem:5698,C1=[N+](C2=C(N1)C(=O)NC(=O)N2)C3C(C(C(O3)COP(=O)(O)O)O)O
2174,pubchem:5699,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O
2175,pubchem:5700,CC=CC=CCCCCCCCCCCCCCC1(C=CC(OO1)CC(=O)OC)OC
2176,pubchem:5701,C1CCCC2CCN3CCCC(C3O2)CCCCCCC4CCN5CCCC(C5O4)CC1
2177,pubchem:5703,C1=CC=C(C=C1)N2C(=O)C3=C(S2)N=CC=C3
2178,pubchem:5704,COC1=CC(=C(C=C1N2N=C(N=[N+]2C3=CC(=C(C=C3OC)[N+](=O)[O-])S(=O)(=O)[O-])C(=O)NC4=CC=CC=C4)S(=O)(=O)O)[N+](=O)[O-]
2179,pubchem:5705,COC1=CC(=C(C=C1N2N=C(N=[N+]2C3=CC(=C(C=C3OC)[N+](=O)[O-])S(=O)(=O)O)C(=O)NC4=CC=CC=C4)S(=O)(=O)O)[N+](=O)[O-]
2180,pubchem:5707,CC1=C(C(=CC=C1)C)NC2=NCCCS2
2181,pubchem:5708,C1=CC(=CC=C1C[Se]C#N)C[Se]C#N
2182,pubchem:5709,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
2183,pubchem:5710,CC(=O)OC1CC2C(CCCC2(C)C(=O)O)(C3C14CC(CC3)C(=C)C4=O)C
2184,pubchem:5712,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO
2185,pubchem:5713,CCCCCCCCNC(=O)C(CC1=CC=C(C=C1)OCC2=CC=NC=C2)NC(=O)C3CCC(CC3)CN
2186,pubchem:5714,CN(CCC1=CC(=C(C=C1)OC)OC)CCC2=CC(=C(C=C2)OC)OC
2187,pubchem:5715,C[NH+](CCC1=CC(=C(C=C1)OC)OC)CCC2=CC(=C(C=C2)OC)OC
2188,pubchem:5716,CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)OC(F)F)NC(=O)OCC1=CC=CC=C1
2189,pubchem:5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
2190,pubchem:5718,C1CC(OC1CO)N2C=CC(=NC2=O)N
2191,pubchem:5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
2192,pubchem:5720,CC(C1=CC2=C(C=C1)SC3=CC=CC=C3C(=O)C2)C(=O)O
2193,pubchem:5721,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N
2194,pubchem:5722,CCCOC1=CC=CC=C1C2=NC(=O)C3=NNNC3=N2
2195,pubchem:5723,COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F
2196,pubchem:5724,C1=CC2=C(C=C1Cl)N(C(=O)N(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O
2197,pubchem:5725,CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C
2198,pubchem:5726,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
2199,pubchem:5727,Cl[Zn]Cl
2200,pubchem:5728,CC(C)CC(C=CS(=O)(=O)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCC1=CC=CC=C1
2201,pubchem:5729,CC(C(=O)NC1=CC=CC=C1)(C(F)(F)F)O
2202,pubchem:5730,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)O
2203,pubchem:5731,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3
2204,pubchem:5732,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
2205,pubchem:5733,CC1=C(N(C(=C1)CC(=O)O)C)C(=O)C2=CC=C(C=C2)Cl
2206,pubchem:5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N
2207,pubchem:5735,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
2208,pubchem:5736,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
2209,pubchem:5738,C1CCN(C1)CCOC2=CC=C(C=C2)C3=C(C4=CC=CC=C4S3)C(=O)C5=CN=C(C=C5)OCCN6CCCC6
2210,pubchem:5740,CCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C4=CSC(=N4)CO)OCC
2211,pubchem:5741,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl
2212,pubchem:5742,C(=N)(N)N.Cl
2213,pubchem:5743,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
2214,pubchem:5744,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)O
2215,pubchem:5745,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O
2216,pubchem:5746,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
2217,pubchem:5747,CC1(C(=O)N=C(N(C1=O)C)[O-])C2=CCCCC2.[Na+]
2218,pubchem:5748,CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.[Br-]
2219,pubchem:5750,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl
2220,pubchem:5751,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
2221,pubchem:5752,CCC(COC(=O)N)(C1=CC=CC=C1)O
2222,pubchem:5753,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O
2223,pubchem:5754,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
2224,pubchem:5755,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O
2225,pubchem:5756,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O
2226,pubchem:5757,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
2227,pubchem:5758,C1=CC(=C(C(=C1)Cl)C(=O)O)Cl
2228,pubchem:5759,C1=CC(=C(C(=C1Cl)C(=O)O)Cl)Cl
2229,pubchem:5760,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
2230,pubchem:5761,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
2231,pubchem:5762,C1=C(C(=C(C(=C1Cl)Cl)C(=O)O)Cl)Cl
2232,pubchem:5764,C1=C(C=C(C(=C1Cl)C(=O)O)Cl)Cl
2233,pubchem:5766,C1=CC(=O)C2=C(C1=O)C=CN=C2
2234,pubchem:5767,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5
2235,pubchem:5769,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O
2236,pubchem:5770,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
2237,pubchem:5771,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
2238,pubchem:5772,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N
2239,pubchem:5773,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4
2240,pubchem:5774,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)O)C[N+]4=CC=CC=C4
2241,pubchem:5775,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
2242,pubchem:5777,CN(CCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)CCN(C)CCCOC(=O)C2=CC(=C(C(=C2)OC)OC)OC
2243,pubchem:5778,CSC1=NC=NC2=C1NC=N2
2244,pubchem:5779,C(C1C(C(C(O1)O)O)O)O
2245,pubchem:5780,C(C(C(C(C(CO)O)O)O)O)O
2246,pubchem:5781,C1(=O)C(=O)NC(=O)NC1=O
2247,pubchem:5783,C1=CC(=C(C(=C1C(=O)O)Cl)Cl)Cl
2248,pubchem:5784,C1=CC(=C(C=C1Cl)C(=O)O)Cl
2249,pubchem:5785,C(C(C1C(=O)C(=C(O1)O)O)O)O
2250,pubchem:5786,C1=C(C(=CC(=C1Cl)Cl)Cl)C(=O)O
2251,pubchem:5788,CC1=CC(=C(C=C1)C(=O)O)O
2252,pubchem:5789,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
2253,pubchem:5790,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
2254,pubchem:5791,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C.Cl
2255,pubchem:5792,C1=CC=C(C=C1)C(C2=NC3=CC=CC=C3N2)O
2256,pubchem:5793,C(C1C(C(C(C(O1)O)O)O)O)O
2257,pubchem:5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2
2258,pubchem:5795,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl
2259,pubchem:5796,CCOCCOCCOC(C)OC1=CC2=C(C=C1)OCO2
2260,pubchem:5798,C1=CC=C2C(=C1)NC=N2
2261,pubchem:5799,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4
2262,pubchem:5800,C1=CC=C(C(=C1)N)O.Cl
2263,pubchem:5801,C1=CC=C(C(=C1)N)O
2264,pubchem:5802,C1=C(C(=O)NC(=O)N1)Br
2265,pubchem:5803,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O
2266,pubchem:5804,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CCC(=O)O)I)I)O
2267,pubchem:5805,CC(C)NCC(C1=CC(=C(C=C1)Cl)Cl)O.Cl
2268,pubchem:5806,CC(C)NCC(C1=CC(=C(C=C1)Cl)Cl)O
2269,pubchem:5807,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.Cl
2270,pubchem:5809,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
2271,pubchem:5810,C1C(CNC1C(=O)O)O
2272,pubchem:5811,C1=C(C=C(C=C1Cl)Cl)C(=O)O
2273,pubchem:5813,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
2274,pubchem:5815,CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
2275,pubchem:5816,CNCC(C1=CC(=C(C=C1)O)O)O
2276,pubchem:5817,C1=CC(=C(C=C1C(=O)O)Cl)Cl
2277,pubchem:5818,C1=C(NC=N1)CCN.Cl.Cl
2278,pubchem:5819,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
2279,pubchem:5820,C1=CC=C(C=C1)CN(CCCl)CC2=CC=CC=C2
2280,pubchem:5821,CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O.Br
2281,pubchem:5822,C1=CC(=CC=C1NC(=O)N=C(N)N)[N+](=O)[O-].Cl
2282,pubchem:5823,C1=CC(=CC=C1NC(=O)N=C(N)N)[N+](=O)[O-]
2283,pubchem:5824,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.COS(=O)(=O)[O-]
2284,pubchem:5825,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O
2285,pubchem:5826,CC(CC1=CC=CC=C1)N
2286,pubchem:5828,C1=CC(=CC=C1N)O.Cl
2287,pubchem:5829,CN(C)CN(C)C
2288,pubchem:5830,CN(C)CSC(=S)N(C)C
2289,pubchem:5831,C[N+](C)(C)CCOC(=O)N.[Cl-]
2290,pubchem:5832,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C
2291,pubchem:5834,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O
2292,pubchem:5836,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
2293,pubchem:5837,CCC1CC[Si](CC12C(=O)NC(=O)NC2=O)(C)C
2294,pubchem:5838,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2
2295,pubchem:5839,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C=O)O
2296,pubchem:5840,C[Si]1(CCCC2(C1)C(=O)NC(=O)NC2=O)C
2297,pubchem:5841,C[Si]1(CCCC2(C1)C(=O)NC(=NC2=O)S)C
2298,pubchem:5842,C=CCC1(C(=O)NC(=O)NC1=O)CC=C
2299,pubchem:5843,C1CCC2(CC1)C(=O)NC(=O)NC2=O
2300,pubchem:5844,C1CCC2(CC1)C(=O)NC(=NC2=O)S
2301,pubchem:5845,C1CN1P2(=NP(=NP(=N2)(N3CC3)N4CC4)(N5CC5)N6CC6)N7CC7
2302,pubchem:5846,CC1CC[Si](CC12C(=O)NC(=O)NC2=O)(C)C
2303,pubchem:5847,C[Si]1(CCCCC2(C1)C(=O)NC(=O)NC2=O)C
2304,pubchem:5848,C[Si]1(CCCCC2(C1)C(=O)NC(=NC2=O)S)C
2305,pubchem:5849,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C.C(C(C(=O)[O-])O)(C(=O)O)O.C(C(C(=O)[O-])O)(C(=O)O)O
2306,pubchem:5850,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C
2307,pubchem:5851,C(C(C(=O)O)O)(C(=O)O)O
2308,pubchem:5852,CC(C)(C(C(=O)O)N)S
2309,pubchem:5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC
2310,pubchem:5854,CC12CCC3C(C1CCC2=O)CCC4C3(CC(C(C4)O)N5CCOCC5)C
2311,pubchem:5855,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(C4)(C#C)O)C
2312,pubchem:5856,CC12CCC3C(C1CC(C2)(C#C)O)CCC4C3(CC(C4)(C#C)O)C
2313,pubchem:5857,CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34
2314,pubchem:5858,CCC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)O
2315,pubchem:5859,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC
2316,pubchem:5860,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[N+](=O)([O-])[O-]
2317,pubchem:5861,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C
2318,pubchem:5862,C(C(C(=O)O)N)S
2319,pubchem:5863,CC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)Cl)O
2320,pubchem:5864,CC12CCC(CC1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O)O
2321,pubchem:5865,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
2322,pubchem:5866,CC12CCC(CC1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C)O
2323,pubchem:5867,CC12CCC(C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C)O
2324,pubchem:5868,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4C(=O)COC(=O)CCC(=O)[O-])C.[Na+]
2325,pubchem:5869,CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4C(=O)COC(=O)CCC(=O)O)C
2326,pubchem:5870,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
2327,pubchem:5871,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC.Cl
2328,pubchem:5872,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC
2329,pubchem:5873,CC(CN1CCC(CC1)(C2=CC=CC=C2)O)N(C3=CC=CC=C3)C(=O)C4=CC=CO4.Cl
2330,pubchem:5874,CC(CN1CCC(CC1)(C2=CC=CC=C2)O)N(C3=CC=CC=C3)C(=O)C4=CC=CO4
2331,pubchem:5876,CC12CC(C3C(C1CCC2(C(=O)CO)O)CC(C4=CC(=O)C=CC34C)F)O
2332,pubchem:5877,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O
2333,pubchem:5878,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C
2334,pubchem:5879,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
2335,pubchem:5880,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
2336,pubchem:5881,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C
2337,pubchem:5883,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[Br-]
2338,pubchem:5884,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O
2339,pubchem:5886,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N
2340,pubchem:5888,CC12CCCC1C3CCC4=C(C3CC2)C=CC(=C4)O
2341,pubchem:5889,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32
2342,pubchem:5890,CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)C)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)N)N
2343,pubchem:5891,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O
2344,pubchem:5892,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
2345,pubchem:5893,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
2346,pubchem:5894,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)C3C(C(C(O3)CO)O)O
2347,pubchem:5895,C1C2=CC=CC=C2C3=C1C=C(C=C3)NO
2348,pubchem:5896,CC(=O)N(C1=CC2=C(C=C1)C3=CC=CC=C3C2)O
2349,pubchem:5897,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2
